codecommune;NSCOL15P;DIPLMIN;BEPC;CAPBEP;BAC;SUP2;SUP34;SUP5
40153;198;52;11;66;36;25;7;0
40154;272;86;16;88;27;29;14;12
40155;1148;295;64;345;188;122;70;63
40156;381;66;12;165;79;33;9;17
40157;1389;400;61;403;261;127;86;50
40158;237;81;12;73;44;14;8;5
40159;223;29;9;70;57;32;23;3
40160;150;43;4;51;27;11;13;2
40161;94;36;7;30;13;4;0;4
40162;396;62;23;135;92;38;34;11
40163;457;90;37;180;81;32;14;22
40164;272;69;12;77;45;30;23;16
40165;299;69;10;89;58;35;18;19
40166;60;16;3;21;11;8;2;0
40167;566;216;32;129;76;41;37;36
40168;1621;275;78;538;317;197;115;102
40169;103;35;7;28;14;16;1;2
40170;181;38;12;45;35;16;24;10
40171;106;22;8;36;25;5;5;4
40172;212;43;9;81;38;24;9;7
40173;106;17;4;31;21;16;12;6
40174;64;8;3;23;17;3;6;4
40175;343;65;18;106;67;53;23;11
40176;79;13;7;22;21;6;7;3
40177;264;55;13;81;47;31;18;18
40178;506;67;35;122;110;75;42;55
40179;1386;273;64;459;237;191;89;73
40180;874;210;33;260;150;111;66;44
40181;777;114;47;184;162;121;84;65
40182;674;162;31;238;115;45;47;36
40183;798;156;41;298;132;76;46;49
40184;5922;1366;401;1922;1010;525;405;294
40185;304;89;14;96;56;27;15;7
40186;598;102;26;213;115;74;42;25
40187;907;105;48;265;213;120;89;67
40188;346;63;11;132;81;37;9;13
40189;71;12;3;30;13;8;4;1
40190;302;69;7;130;51;27;13;5
40191;477;86;25;147;90;62;37;29
40192;23072;4739;1419;6116;4569;2737;1998;1494
40193;56;12;2;20;11;6;3;2
40194;890;171;52;294;161;89;62;59
40195;474;97;25;160;107;37;24;24
40196;443;102;30;141;75;39;40;17
40197;4098;1250;227;1434;615;253;175;145
40198;136;29;4;56;22;17;4;4
40199;208;43;9;75;39;25;13;4
40200;567;165;32;158;96;38;56;22
40201;1083;279;57;337;202;90;66;52
40202;2468;525;147;832;447;247;163;107
40203;273;55;17;106;34;30;20;12
40204;214;42;7;80;45;26;6;8
40205;192;60;13;47;28;20;14;10
40206;272;51;19;87;56;34;14;12
40207;1104;150;47;304;253;158;117;76
40208;279;61;16;97;51;29;20;5
40209;4084;493;197;1228;795;629;400;342
40210;824;206;38;298;126;63;55;39
40211;534;90;34;152;118;69;43;28
40212;695;147;38;217;152;80;38;23
40213;470;63;20;179;91;62;34;22
40214;386;96;23;114;64;34;34;20
40215;221;48;15;79;30;27;11;12
40216;160;32;4;59;35;13;14;2
40217;4711;933;289;1414;1002;566;313;193
40218;405;109;25;101;74;35;31;29
40219;73;14;2;27;18;9;3;0
40220;117;29;6;48;21;9;4;1
40221;280;55;15;94;60;32;17;7
40222;523;117;20;164;96;62;42;21
40223;191;38;18;66;33;18;12;6
40224;2846;835;187;850;436;243;178;117
40225;160;44;11;51;30;16;3;6
40226;171;33;4;69;34;19;7;4
40227;1167;368;70;339;176;99;60;54
40228;1219;308;80;414;183;134;59;41
40229;1215;210;79;408;207;160;89;62
40230;2142;425;109;664;393;276;173;103
40231;826;139;57;258;155;97;67;52
40232;176;46;13;58;26;15;12;6
40233;2399;569;123;807;377;240;159;126
40234;666;140;34;207;136;76;53;20
40235;501;114;25;162;91;54;33;21
40236;637;133;34;209;129;74;36;22
40237;536;104;23;194;106;60;35;15
40238;476;102;16;154;90;67;36;11
40239;86;22;8;21;12;12;4;6
40240;400;96;23;138;72;31;27;12
40242;82;14;3;24;22;11;5;3
40243;2306;645;112;797;367;217;116;53
40244;907;138;48;305;178;117;58;63
40245;1535;447;83;527;250;123;65;40
40246;936;247;45;292;141;88;60;62
40247;150;34;4;66;20;12;10;2
40248;1297;173;61;448;250;179;107;77
40249;380;103;25;121;50;42;24;14
40250;525;77;30;181;101;85;31;20
40251;294;38;15;104;50;40;31;15
40252;501;88;18;168;96;76;39;16
40253;476;125;26;134;100;59;17;16
40254;324;82;8;119;65;26;20;4
40255;369;61;19;103;80;48;29;28
40256;524;95;17;179;111;61;30;32
40257;1008;192;64;367;196;101;62;26
40258;183;25;6;68;33;29;11;11
40259;335;63;20;131;46;43;22;11
40260;308;47;29;112;61;34;21;3
40261;2023;364;117;679;397;233;140;94
40262;232;56;7;80;41;27;14;7
40263;316;74;23;101;57;39;14;8
40264;1172;197;57;356;246;172;93;51
40265;95;35;3;28;18;6;2;3
40266;1333;273;65;401;254;154;108;79
40267;776;234;47;225;119;83;38;30
40268;489;92;17;162;96;63;27;32
40269;912;171;53;285;157;103;89;54
40270;346;93;15;122;77;24;12;3
40271;854;152;33;297;164;111;64;33
40272;1104;151;46;352;250;156;86;64
40273;4155;570;261;1300;828;567;309;320
40274;1043;170;43;354;227;143;57;48
40275;450;74;31;146;91;59;37;12
40276;276;55;22;81;50;32;19;17
40277;573;89;33;192;99;76;39;46
40278;746;181;38;255;129;82;37;24
40279;10829;2715;640;3085;1905;1067;764;652
40280;1255;163;74;374;295;184;100;65
40281;7231;1125;515;1825;1442;1011;750;562
40282;3853;967;237;1091;674;420;271;193
40283;2373;535;142;691;419;302;177;106
40284;5841;1447;330;1781;1025;625;381;253
40285;488;123;20;177;90;43;23;12
40286;882;241;56;276;146;85;43;34
40287;3175;459;184;961;662;437;270;202
40288;891;195;49;315;151;112;39;30
40289;162;26;10;46;45;21;11;3
40290;87;22;4;34;19;2;3;2
40291;1106;136;55;297;206;170;124;117
40292;1073;161;57;329;212;140;88;87
40293;804;131;43;276;146;119;58;32
40294;1171;202;59;366;229;138;108;70
40295;737;149;51;246;130;76;39;46
40296;3080;280;142;664;664;433;428;467
40297;170;41;5;58;37;11;12;6
40298;299;75;13;98;50;22;24;16
40299;156;30;11;57;27;18;8;5
40300;694;108;34;239;130;93;51;40
40301;91;10;2;32;24;15;5;4
40303;245;53;9;88;42;27;10;16
40304;3055;404;190;612;651;341;380;477
40305;157;37;8;53;24;17;8;10
40306;500;94;32;161;98;60;35;20
40307;899;224;38;275;179;81;48;55
40308;710;151;37;220;129;115;34;25
40309;880;247;41;295;152;76;46;25
40310;6402;1319;372;1676;1212;791;567;465
40311;448;85;25;129;96;58;27;28
40312;9204;1657;502;3087;1552;1076;819;511
40313;2594;865;133;823;388;207;103;76
40314;926;157;66;286;163;120;81;54
40315;565;114;43;192;79;70;40;27
40316;631;121;30;229;95;71;53;33
40317;2241;310;106;595;450;305;296;180
40318;238;59;10;78;46;28;10;6
40319;200;48;16;63;29;27;7;10
40320;467;65;25;135;103;65;41;34
40321;208;60;16;65;38;16;8;4
40322;147;7;7;50;31;27;15;10
40323;211;41;11;63;38;32;19;7
40324;199;40;6;59;48;19;20;6
40325;209;62;15;74;31;16;9;2
40326;1086;196;73;324;192;133;103;65
40327;181;22;7;59;50;14;18;11
40328;1372;271;84;412;284;146;117;59
40329;367;92;14;124;65;49;20;3
40330;250;66;9;88;39;24;16;8
40331;1878;510;102;576;325;178;112;75
40332;1689;402;117;537;302;182;77;72
40333;1073;311;65;332;178;96;57;34
40334;296;57;14;92;57;41;19;14
41001;143;37;6;41;21;16;18;4
41002;672;174;42;200;132;64;31;29
41003;449;126;12;126;60;58;39;28
41004;206;50;15;82;21;20;11;8
41006;331;58;19;131;49;35;24;15
41007;517;130;25;167;84;55;39;17
41008;524;102;34;183;88;59;35;22
41009;527;101;17;192;81;64;49;22
41010;779;179;37;248;136;83;53;44
41012;187;41;10;60;32;20;13;11
41013;215;63;12;76;28;17;14;5
41014;134;26;7;53;26;11;3;7
41016;760;221;41;258;128;58;35;18
41017;523;147;18;182;87;50;28;11
41018;32450;8993;1936;7194;4802;3216;3020;3289
41019;74;13;3;28;22;6;1;1
41020;377;127;15;135;56;22;14;8
41022;111;33;10;37;18;5;3;6
41024;135;30;4;41;17;20;14;9
41025;1059;301;68;341;178;90;35;46
41026;134;35;3;54;27;8;3;3
41027;100;20;9;26;19;8;10;7
41028;319;65;23;100;48;45;17;21
41029;1084;183;33;385;185;150;94;54
41030;184;63;9;64;25;13;7;3
41031;2006;291;90;602;379;251;205;188
41032;2055;408;117;545;369;273;176;168
41034;81;16;7;16;27;10;3;2
41035;439;96;14;143;90;53;29;16
41036;352;78;18;129;53;31;21;22
41037;150;30;5;50;29;14;15;6
41038;324;96;19;110;40;33;21;5
41039;523;137;26;157;99;61;31;12
41040;606;121;32;207;87;91;50;18
41041;139;37;2;57;20;15;5;3
41042;448;140;29;148;64;25;20;22
41043;1341;371;63;488;227;110;57;25
41044;889;313;40;328;97;70;24;17
41045;812;184;33;281;132;93;48;41
41046;813;193;48;248;133;96;53;42
41047;3522;734;230;995;571;406;339;247
41048;158;37;5;54;33;13;7;10
41049;764;220;31;258;139;56;41;20
41050;749;133;44;212;138;101;62;60
41051;905;216;69;282;147;84;56;51
41052;797;128;31;242;167;95;71;64
41053;411;147;20;146;47;26;10;15
41054;238;60;6;84;32;31;10;15
41055;1900;283;96;554;336;262;198;171
41057;122;23;6;36;30;13;10;5
41058;128;34;9;37;18;14;14;3
41059;5264;1666;256;1595;808;481;270;189
41060;570;275;27;168;66;20;10;4
41061;1089;205;41;333;207;179;79;44
41062;418;127;35;134;41;40;26;15
41063;409;131;21;125;58;30;27;16
41065;406;81;30;139;62;47;27;20
41066;310;71;11;100;54;32;26;15
41067;2260;525;133;677;402;235;156;133
41068;406;99;36;139;75;28;12;17
41069;229;59;12;55;41;22;22;19
41070;450;135;26;143;61;26;32;27
41071;415;96;33;139;64;36;32;15
41072;304;80;15;73;49;46;23;19
41073;533;105;24;221;91;44;33;15
41074;956;307;41;338;124;81;44;20
41075;825;402;42;216;98;41;18;8
41077;95;28;3;31;15;10;9;0
41078;569;135;16;186;105;65;38;24
41079;88;34;2;28;14;5;4;1
41080;1048;226;64;374;182;98;58;47
41081;177;27;6;70;29;25;10;11
41083;414;94;22;154;78;37;20;10
41084;771;199;40;288;109;58;38;39
41085;828;164;55;275;122;108;57;46
41086;475;86;25;178;81;56;29;20
41087;283;69;11;106;45;21;13;16
41088;176;28;16;67;26;21;8;10
41089;156;39;8;54;26;11;8;9
41090;193;27;12;60;48;20;8;18
41091;928;189;41;302;156;100;76;64
41093;195;45;7;76;29;20;8;10
41094;867;221;34;291;142;97;52;29
41095;825;262;50;282;114;63;32;22
41096;271;103;16;79;34;22;8;9
41097;1890;789;117;537;237;115;49;46
41098;144;16;5;57;37;13;10;5
41099;399;134;15;120;59;37;21;13
41100;142;25;6;49;21;14;11;16
41101;930;231;47;306;164;93;60;29
41102;295;76;17;95;42;30;20;15
41103;319;73;9;125;56;28;20;7
41104;1687;300;88;521;311;213;148;106
41105;660;136;15;210;112;81;69;36
41106;3699;1216;213;1034;536;306;202;192
41107;361;74;18;118;66;51;27;8
41108;95;20;7;34;16;10;3;5
41109;533;113;13;152;86;84;46;39
41110;617;164;33;244;101;55;14;6
41112;184;20;16;52;38;26;21;10
41113;155;38;10;44;25;9;16;12
41114;205;25;7;64;38;30;23;18
41115;302;71;18;97;48;31;29;8
41116;148;43;10;49;21;15;7;3
41118;172;34;8;75;23;18;6;8
41119;251;41;15;93;57;24;18;3
41120;999;259;52;308;149;110;69;51
41121;24;4;0;3;6;4;2;5
41122;179;47;9;54;34;15;8;12
41123;519;199;31;151;59;34;24;23
41124;243;54;12;88;42;21;20;7
41125;590;152;43;207;76;49;38;25
41126;870;137;45;367;142;85;47;49
41127;270;66;15;112;33;25;11;8
41128;549;139;22;161;95;57;43;34
41129;516;113;29;162;91;54;46;21
41130;474;100;11;180;83;58;25;17
41131;664;140;33;228;102;77;42;42
41132;262;77;13;79;36;26;17;15
41134;481;66;29;130;66;86;52;51
41135;708;206;36;228;116;47;47;26
41136;4714;1417;255;1355;724;462;278;223
41137;406;80;14;125;66;52;42;27
41138;240;58;15;70;33;26;24;14
41139;862;279;50;273;115;82;33;30
41140;606;171;36;199;97;55;21;26
41141;249;65;13;90;36;25;12;7
41142;1858;325;79;576;323;281;151;122
41143;1131;591;40;292;89;55;33;31
41144;624;114;46;201;119;70;45;29
41145;582;87;26;218;110;68;50;23
41146;759;190;52;272;103;64;49;28
41147;1421;214;75;478;270;181;97;105
41148;1032;255;55;330;190;111;53;37
41149;3176;1205;173;952;399;199;142;106
41150;2535;500;151;796;452;289;198;149
41151;3172;1143;253;850;430;208;168;121
41152;497;122;29;168;85;50;24;19
41153;118;36;4;40;14;13;3;8
41154;868;332;36;275;105;64;38;18
41155;952;219;52;329;161;98;65;28
41156;362;56;15;129;69;48;31;14
41157;1126;310;60;370;175;116;53;41
41158;1755;476;88;530;263;179;112;109
41159;971;277;38;310;148;85;66;46
41160;243;54;14;91;49;19;11;5
41161;1834;592;107;567;257;146;108;57
41163;84;15;2;30;13;15;7;2
41164;2152;733;128;755;283;118;85;50
41166;279;81;15;78;34;39;13;19
41167;2709;755;153;836;432;248;176;109
41168;180;47;11;57;25;19;12;9
41171;1298;420;70;415;205;95;59;33
41172;174;33;9;57;40;17;6;11
41173;2537;740;139;822;422;247;104;64
41174;133;24;10;43;22;18;5;12
41175;838;214;30;284;158;91;40;22
41176;656;213;45;201;101;37;34;25
41177;153;52;11;38;27;9;5;10
41178;60;20;0;31;7;2;0;0
41179;148;60;11;30;20;12;9;6
41180;1194;306;82;368;195;106;79;59
41181;619;161;22;243;85;57;35;16
41182;220;41;9;68;52;28;16;6
41184;454;101;23;141;85;51;27;25
41185;1855;433;124;589;327;196;113;72
41186;235;46;3;90;40;32;13;10
41187;134;27;10;41;19;19;9;9
41188;82;21;3;26;15;14;3;1
41189;367;131;13;91;50;41;20;21
41190;153;28;9;55;33;15;9;3
41191;55;13;3;11;15;8;3;2
41192;224;56;16;84;28;18;10;12
41193;113;40;1;35;21;6;6;4
41194;13822;4702;829;3904;1905;1186;770;527
41195;111;26;7;39;13;18;7;0
41196;67;11;2;27;12;7;6;2
41198;2431;862;137;753;286;149;130;115
41199;934;294;52;269;145;86;46;42
41200;326;63;6;104;50;48;27;29
41201;254;73;16;88;39;25;11;3
41203;372;62;14;131;49;60;40;16
41204;1358;239;57;481;226;144;109;102
41205;137;35;5;41;28;15;7;6
41206;684;155;27;196;102;67;72;64
41207;886;179;47;283;159;102;63;53
41208;80;12;3;28;12;11;8;6
41209;609;137;28;205;89;65;44;42
41211;2031;534;122;651;335;183;116;91
41212;2438;522;159;692;339;300;214;213
41213;83;29;2;23;11;13;4;1
41214;558;185;41;194;74;35;20;9
41215;77;14;9;30;11;5;5;2
41216;397;101;26;127;79;33;22;8
41217;607;168;48;200;92;56;28;15
41218;602;145;33;222;97;57;29;19
41219;217;52;9;74;35;26;15;7
41220;3189;686;174;1046;529;428;197;129
41221;498;121;28;190;76;54;18;11
41222;286;69;16;87;60;36;14;4
41223;547;79;23;194;101;68;52;30
41224;147;39;9;47;30;16;5;0
41225;460;112;30;166;82;33;20;17
41226;2580;773;131;794;333;255;152;141
41228;215;62;7;71;32;18;14;10
41229;1164;367;59;391;146;115;53;32
41230;1423;308;81;460;236;150;106;81
41231;946;281;53;310;134;75;53;40
41232;4140;1280;253;1401;564;312;191;139
41233;673;154;34;265;108;64;33;16
41234;218;42;11;73;48;25;13;6
41235;808;238;34;261;142;72;38;24
41236;81;20;5;18;12;8;9;8
41237;738;210;28;242;120;71;48;19
41238;1603;552;82;559;210;84;61;55
41239;882;265;47;303;138;74;28;27
41241;1085;345;73;331;146;96;57;38
41242;3560;1438;203;1060;422;240;111;87
41243;605;184;33;166;84;76;47;16
41245;267;54;18;95;36;32;12;19
41246;355;48;20;109;65;48;39;28
41247;1218;417;58;362;179;115;57;30
41248;853;268;34;257;144;73;42;34
41249;903;285;54;280;146;65;37;36
41250;392;114;21;122;70;34;15;16
41251;396;72;13;146;90;38;18;19
41252;1240;276;68;402;207;129;96;61
41253;185;36;7;62;37;21;10;14
41254;138;41;9;42;21;17;7;2
41255;254;71;11;91;35;16;14;15
41256;997;254;62;343;156;114;35;33
41258;904;245;51;339;136;66;39;28
41259;670;170;28;219;117;59;38;39
41260;322;89;10;101;48;40;15;18
41261;103;29;6;27;15;10;8;8
41262;831;150;38;293;161;81;71;37
41265;249;54;15;77;41;17;14;30
41266;73;17;4;24;7;6;5;9
41267;686;158;40;206;132;85;42;24
41268;137;36;9;45;25;11;5;6
41269;12862;3682;854;3271;1998;1167;934;955
41271;463;114;21;180;77;37;19;15
41273;366;69;6;155;78;36;9;13
41274;104;28;6;33;18;7;6;6
41275;981;201;102;306;172;71;84;46
41276;1814;361;82;557;327;229;157;102
41277;111;29;5;41;17;7;8;5
41278;207;35;4;75;33;29;14;17
41279;355;99;18;96;60;33;29;20
41280;2090;565;133;650;338;197;106;101
41281;329;69;14;109;51;42;25;18
41282;390;124;20;119;56;31;17;23
41283;207;39;12;48;38;35;23;11
41284;44;18;0;14;3;5;3;2
41285;359;80;10;117;71;37;23;19
41286;124;32;6;36;16;19;9;5
41287;413;83;27;157;65;44;22;16
41288;602;110;34;207;97;78;37;38
41289;271;44;9;97;52;39;13;17
41290;173;24;6;56;46;21;10;10
41291;230;31;17;73;41;40;15;12
41292;153;21;10;53;25;25;18;1
41293;189;25;14;80;43;17;7;2
41294;892;201;43;250;126;106;85;80
41295;5902;1299;313;1763;914;656;487;470
41296;1060;231;52;318;176;130;83;70
41297;573;137;25;157;89;80;47;38
42001;313;57;12;94;72;36;23;19
42002;130;33;7;46;20;14;11;0
42003;1407;324;63;437;236;178;101;68
42005;7061;1909;392;1918;1168;727;480;467
42006;324;76;13;96;68;39;19;13
42007;150;30;4;40;29;20;16;11
42008;86;18;5;21;23;12;2;5
42009;410;88;18;154;72;38;20;19
42010;1171;159;42;324;240;190;128;88
42011;2214;637;125;672;365;190;97;129
42012;491;68;24;136;99;68;60;36
42013;1420;352;66;418;242;176;96;69
42014;231;41;16;79;42;28;10;15
42015;1189;389;84;367;180;100;38;31
42016;317;80;16;106;52;29;21;13
42017;335;28;21;71;64;57;48;47
42018;323;55;10;94;73;48;26;18
42019;2608;1008;151;752;344;156;122;74
42020;819;120;32;253;156;113;79;66
42021;879;151;51;269;164;119;87;38
42022;2916;630;166;950;534;308;196;132
42023;2241;609;97;667;399;221;160;89
42025;134;20;12;46;24;18;10;5
42026;1310;300;75;449;231;136;72;47
42027;307;59;15;111;58;25;23;16
42028;280;67;11;64;59;31;33;15
42029;1190;365;53;361;206;111;67;27
42030;384;87;21;119;66;45;34;12
42031;231;17;8;71;48;35;26;26
42032;1232;162;40;360;247;199;115;108
42033;493;101;37;147;101;67;23;18
42034;104;26;4;24;19;8;7;17
42035;168;26;5;62;29;21;21;4
42036;357;70;49;78;88;50;19;3
42037;412;52;13;135;79;68;49;16
42038;508;83;117;104;123;44;36;2
42039;385;124;23;99;64;31;25;20
42040;40;5;1;9;11;4;6;4
42041;387;51;18;120;88;57;34;19
42042;739;95;33;221;121;117;97;54
42043;1226;146;57;319;212;238;142;112
42044;9020;3389;386;2731;1247;677;381;210
42045;40;12;3;16;7;0;0;2
42046;1472;356;69;436;283;175;102;51
42047;249;87;8;67;37;20;18;12
42048;1108;271;65;344;195;115;68;50
42049;466;110;23;161;92;32;40;8
42050;90;22;14;20;18;10;3;2
42051;361;62;11;82;60;65;38;43
42052;2920;910;172;760;450;273;207;148
42053;1195;197;42;391;225;140;100;100
42054;233;37;10;83;49;28;17;9
42055;94;13;2;23;23;20;8;6
42056;2155;460;117;608;410;291;158;110
42058;196;38;10;71;25;22;18;12
42059;4124;1302;207;1200;660;398;203;154
42060;377;45;16;115;83;57;38;24
42061;411;151;67;86;73;23;8;3
42062;759;108;16;231;171;115;76;42
42063;287;89;20;81;44;32;18;3
42064;549;80;20;174;92;88;55;39
42065;1008;178;45;330;179;121;91;64
42066;399;75;13;136;77;57;28;13
42067;229;53;10;64;43;30;16;12
42068;290;54;19;112;55;27;19;3
42069;2221;470;101;698;419;235;179;118
42070;676;175;22;217;109;61;58;34
42071;5562;1826;305;1623;872;439;308;189
42072;57;17;2;23;9;4;2;1
42073;507;118;30;166;77;57;31;28
42074;837;231;35;241;141;102;67;20
42075;922;143;44;258;173;144;100;60
42076;710;205;44;211;128;72;38;12
42077;220;49;8;68;54;21;8;12
42078;220;53;8;98;30;13;11;7
42079;518;114;34;189;98;55;17;10
42081;1084;150;70;388;200;143;72;61
42083;379;55;59;66;104;46;34;15
42084;118;35;4;44;15;11;4;4
42085;599;109;20;191;103;88;56;33
42086;398;78;14;112;74;58;39;22
42087;929;109;35;244;184;151;106;100
42088;529;112;24;192;95;54;31;21
42089;509;102;14;146;70;81;62;34
42090;340;71;64;77;68;31;17;12
42091;513;117;37;197;90;44;19;9
42092;1947;322;91;442;348;247;205;292
42093;995;148;47;287;161;141;105;106
42094;6443;2448;364;1763;828;461;305;273
42095;12790;4003;748;3914;2083;1011;667;364
42096;462;91;8;139;90;61;45;26
42097;3351;474;155;911;642;444;368;357
42098;428;128;20;132;62;42;24;19
42099;2786;523;145;948;508;327;224;111
42100;188;39;4;49;26;37;14;20
42101;111;29;4;36;17;6;11;8
42102;614;127;22;189;116;88;48;24
42103;3639;1204;689;743;623;237;125;18
42104;625;165;37;193;103;65;45;18
42105;153;29;34;15;50;14;11;0
42106;206;77;8;51;30;21;12;8
42107;246;40;6;75;63;28;19;13
42108;708;110;17;229;157;85;73;37
42109;94;32;5;30;17;5;4;1
42110;3546;901;157;1194;588;325;217;164
42112;312;62;17;94;60;46;23;10
42113;160;37;8;51;27;17;15;5
42115;865;157;49;252;170;100;85;52
42116;188;55;9;55;34;22;8;4
42117;84;12;0;25;20;9;10;7
42118;563;165;20;166;97;64;33;18
42119;282;94;13;92;39;30;7;7
42120;1276;259;61;399;226;168;97;66
42121;104;33;1;30;19;12;5;4
42122;1190;179;49;349;211;186;138;77
42123;3526;911;159;1186;604;307;216;143
42124;232;47;17;59;35;27;30;18
42125;113;34;4;33;15;14;10;3
42126;863;170;43;271;158;113;78;30
42127;5875;1812;307;2016;850;464;261;164
42128;292;83;9;87;59;28;17;8
42129;1338;350;58;425;223;155;74;53
42130;372;39;13;124;84;64;33;16
42131;249;58;14;84;41;30;9;13
42132;412;89;14;101;89;64;36;19
42133;489;82;14;152;108;67;38;28
42134;1003;166;39;329;186;137;96;51
42135;360;57;11;115;70;50;29;28
42136;553;144;17;188;102;62;25;14
42137;585;117;27;194;102;77;44;24
42138;463;104;89;89;115;42;23;0
42139;970;254;30;270;172;101;81;62
42140;317;56;18;117;48;38;18;21
42141;424;97;18;125;89;41;35;19
42142;253;59;12;87;44;21;16;14
42143;308;60;13;91;58;41;24;21
42145;812;283;45;226;137;57;33;31
42146;56;7;7;21;11;5;3;2
42147;11881;2870;691;3459;2092;1196;924;650
42148;368;84;23;113;70;36;24;17
42149;4039;1034;217;1186;725;393;282;202
42150;968;210;43;360;174;92;61;29
42151;296;64;11;109;54;29;11;17
42152;331;49;13;115;68;47;24;16
42153;348;63;19;124;61;42;26;14
42154;355;96;51;71;63;34;30;10
42155;740;175;26;239;135;75;47;42
42156;1000;299;37;273;196;94;72;29
42157;564;122;15;208;114;51;39;15
42158;155;24;13;46;31;23;12;7
42159;1253;423;76;350;180;106;62;56
42160;144;36;4;41;28;17;7;10
42161;398;77;14;114;76;40;46;31
42162;883;174;50;292;160;103;65;39
42163;854;289;45;265;111;56;58;30
42164;56;13;2;19;8;6;3;5
42165;2270;725;130;625;362;200;136;93
42166;428;62;15;145;83;64;36;22
42167;260;59;6;77;32;43;26;16
42168;2907;572;138;684;546;442;272;252
42169;1085;157;40;312;249;161;119;48
42170;1578;365;62;478;282;185;116;90
42171;218;54;6;80;39;18;17;4
42172;740;64;27;158;144;110;119;118
42173;284;65;10;102;57;23;15;12
42174;793;146;33;243;152;94;71;54
42175;920;214;37;270;164;118;64;54
42176;1558;282;77;545;276;183;131;65
42177;1942;661;103;646;269;159;66;39
42178;573;112;22;146;123;76;55;39
42179;639;132;24;224;129;61;50;18
42180;695;118;30;223;151;88;57;29
42181;1127;448;55;317;155;69;42;42
42182;2403;473;138;716;429;304;197;146
42183;5482;2107;286;1565;791;346;248;138
42184;8387;1835;405;2769;1460;863;641;415
42185;449;61;15;136;78;80;51;28
42186;10674;3687;502;3093;1674;840;524;355
42187;26314;8354;1460;7024;4037;2177;1834;1430
42188;194;68;11;48;36;18;6;7
42189;7335;1613;360;2486;1344;706;492;334
42191;692;130;33;171;138;117;61;42
42192;356;60;25;137;58;31;28;18
42193;1091;226;47;344;199;125;93;57
42194;161;51;7;44;33;13;8;5
42195;770;262;35;262;112;62;24;13
42196;100;37;1;30;17;9;3;3
42197;784;181;34;285;143;62;54;25
42198;760;209;33;225;132;81;46;34
42199;1473;269;69;440;292;170;144;90
42200;1135;215;62;366;233;130;85;44
42201;480;107;24;127;86;50;59;26
42202;502;133;71;106;102;48;27;15
42203;265;67;11;80;43;36;16;13
42204;1212;442;73;334;192;82;49;40
42205;535;141;28;191;88;46;30;11
42206;1175;160;193;182;288;157;155;40
42207;25549;7269;1231;7600;4125;2352;1771;1200
42208;1294;250;42;420;231;183;96;73
42209;317;114;11;83;52;32;16;9
42210;349;56;14;110;60;52;29;28
42211;1811;388;122;598;329;180;116;78
42212;657;110;27;222;124;78;59;37
42213;227;51;3;76;40;20;26;11
42214;715;110;38;193;132;119;75;48
42215;959;260;45;347;146;75;49;39
42216;441;48;19;167;95;54;39;19
42217;346;91;16;120;55;32;17;15
42218;119137;32617;6088;28796;18857;11310;10903;10565
42219;709;150;36;247;109;91;47;28
42220;427;86;24;144;80;50;25;17
42221;369;57;20;134;69;53;25;11
42222;4296;860;211;1057;818;567;401;382
42223;4573;810;214;1219;860;590;425;455
42224;2076;406;95;538;347;290;204;195
42225;2740;443;111;861;539;357;244;186
42226;296;54;16;83;72;32;27;13
42227;348;98;24;98;65;38;21;6
42228;1038;183;52;334;218;123;84;43
42229;186;38;13;64;29;15;19;9
42230;1295;358;56;423;218;130;63;47
42231;926;240;47;319;151;91;49;29
42232;464;50;21;138;119;55;53;28
42233;708;110;24;234;131;72;83;53
42234;2706;572;93;684;498;372;260;226
42235;255;55;10;84;49;29;18;12
42236;375;78;20;123;57;52;29;15
42237;4828;866;215;1483;867;615;472;311
42238;257;82;12;60;61;20;9;13
42239;835;180;38;277;131;109;67;32
42240;658;213;34;183;109;63;35;20
42241;285;52;0;81;54;42;33;23
42242;1398;216;68;458;300;177;106;73
42243;194;57;5;56;32;26;11;6
42245;455;143;95;106;68;28;10;4
42246;911;362;39;253;106;59;46;47
42247;230;70;18;75;31;20;12;3
42248;933;299;66;277;136;80;41;34
42249;1238;469;71;339;173;102;58;26
42251;450;77;23;161;67;60;33;28
42252;191;51;8;72;36;13;7;4
42253;864;134;43;296;164;108;72;48
42254;614;168;21;188;123;55;36;23
42255;231;81;8;54;35;32;10;10
42256;3430;596;178;1091;692;398;295;180
42257;672;233;62;217;94;33;23;11
42259;2696;527;467;556;583;299;222;43
42260;733;205;43;235;123;58;32;37
42261;647;164;27;161;148;74;43;30
42262;1260;226;51;415;257;172;93;47
42264;746;105;38;213;132;132;67;59
42265;632;110;29;190;111;90;58;44
42266;531;103;36;170;91;47;51;32
42267;1303;279;63;426;231;160;90;53
42268;582;122;27;177;105;74;45;33
42269;128;26;7;32;31;20;5;7
42270;1023;172;32;212;208;157;136;106
42271;3484;693;129;1034;631;435;323;239
42272;1318;302;65;384;217;159;121;71
42273;274;49;19;86;57;33;19;11
42274;189;48;4;48;40;25;16;8
42275;4580;777;266;1088;731;607;513;599
42276;351;114;29;104;51;24;17;11
42277;259;56;12;90;49;31;15;6
42278;117;29;9;33;26;10;8;3
42279;11317;2169;548;2855;1928;1603;1105;1110
42280;269;28;13;79;44;46;31;27
42281;112;34;4;31;27;8;6;3
42282;219;70;13;47;39;24;15;11
42283;871;184;33;295;152;101;73;34
