CodeCommune;NSCOL15P;DIPLMIN;BEPC;CAPBEP;BAC;SUP2;SUP34;SUP5
02345;28;4;2;9;5;3;2;2
02346;511;128;30;167;84;57;34;10
02347;348;82;24;130;45;37;16;14
02349;48;5;4;16;5;7;7;4
02350;99;32;5;23;20;9;6;5
02351;83;14;3;27;13;15;4;6
02352;419;86;28;133;87;42;30;13
02353;220;64;14;71;35;19;16;3
02354;53;18;2;19;8;6;0;1
02355;726;131;37;175;146;101;86;49
02356;151;30;8;52;25;18;9;10
02357;44;2;1;19;7;6;6;2
02358;247;76;20;72;38;20;14;7
02359;908;172;55;282;184;105;60;50
02360;2032;366;97;565;410;259;189;147
02361;3572;1391;289;1069;434;217;107;65
02362;179;29;4;57;41;25;18;6
02363;294;105;15;88;44;29;8;6
02364;182;15;11;55;41;31;12;16
02366;230;58;14;91;33;22;9;2
02367;117;32;6;34;22;6;8;8
02368;423;87;33;129;91;46;23;14
02369;182;59;13;51;35;12;11;1
02370;401;85;26;123;61;59;32;14
02371;1215;312;92;403;200;102;63;44
02372;264;73;23;86;32;22;19;10
02373;151;30;10;43;36;14;8;10
02374;626;192;25;190;108;52;45;13
02375;107;15;7;36;25;11;6;6
02376;134;35;8;44;26;12;5;3
02377;103;22;2;36;22;13;6;1
02378;93;34;6;32;11;7;2;1
02379;151;33;18;40;28;17;10;5
02380;25;4;2;7;3;4;4;2
02381;6545;2207;498;1785;1077;510;266;203
02382;1028;212;63;304;170;129;100;51
02383;1113;191;85;308;175;143;124;88
02384;40;7;2;8;8;7;5;1
02385;123;33;6;19;24;17;8;15
02386;170;41;18;58;38;6;5;4
02387;770;161;43;206;144;113;65;38
02388;167;48;13;61;26;9;9;2
02389;499;120;19;162;74;57;35;32
02390;195;38;13;62;29;30;16;7
02391;161;37;11;47;29;21;12;4
02392;235;58;17;71;33;30;19;7
02393;97;19;6;30;16;11;12;4
02395;101;20;3;24;18;16;14;6
02396;44;12;1;8;7;5;6;6
02397;892;211;56;268;169;92;59;38
02398;207;52;9;85;34;17;10;0
02399;414;79;19;129;96;40;30;19
02400;114;29;5;35;27;13;5;0
02401;148;38;9;50;22;16;9;5
02402;30;9;3;9;4;3;2;0
02403;194;70;8;59;27;14;6;10
02404;127;36;10;30;25;18;5;2
02405;388;87;20;106;76;37;45;15
02406;103;25;2;28;21;10;8;8
02407;153;18;6;38;31;34;14;11
02408;17842;5670;1227;4440;2713;1435;1214;1143
02409;210;59;10;62;39;20;15;5
02410;188;25;9;51;53;26;8;17
02411;143;34;4;39;31;17;14;5
02412;64;14;9;24;9;4;3;2
02413;182;22;8;58;44;16;26;8
02414;151;43;10;42;25;17;9;6
02415;110;17;2;35;28;12;6;9
02416;316;98;21;81;66;25;21;4
02417;98;33;6;32;20;2;2;2
02418;162;32;9;46;40;17;10;7
02419;213;75;10;60;35;19;11;4
02420;628;124;43;199;98;81;55;28
02421;64;15;2;12;11;14;6;3
02422;599;210;37;184;80;49;25;14
02423;314;53;17;106;63;35;24;15
02424;82;20;3;21;17;12;4;4
02425;128;37;8;36;25;13;8;2
02426;401;67;22;117;71;53;47;24
02427;101;23;2;37;18;11;5;4
02428;52;10;6;14;11;3;4;4
02429;84;17;2;29;18;10;5;2
02430;991;330;59;304;172;68;35;23
02431;310;60;13;136;51;24;18;8
02432;142;44;3;48;19;13;7;7
02433;173;59;12;52;21;10;11;8
02435;65;16;5;18;10;9;4;2
02438;201;39;10;61;31;24;20;16
02439;848;182;52;256;154;98;65;41
02440;95;34;4;28;15;6;3;5
02441;139;28;13;34;28;15;13;9
02442;73;24;4;24;8;3;4;6
02443;149;27;9;42;33;18;10;10
02444;106;42;7;25;20;6;4;1
02445;209;60;11;61;37;23;12;4
02446;83;14;5;20;14;20;8;2
02447;103;28;2;28;23;8;9;6
02448;86;16;9;27;17;3;10;4
02449;45;9;5;9;9;10;2;2
02450;262;69;22;88;45;22;13;3
02451;93;28;4;28;15;10;8;1
02452;165;33;11;36;25;33;19;9
02453;309;79;27;88;60;22;22;11
02454;292;61;12;93;58;42;17;10
02455;152;42;10;42;31;15;11;1
02456;246;71;22;74;34;17;17;12
02457;289;83;8;109;42;29;12;6
02458;612;118;24;198;134;63;42;32
02459;123;27;6;27;20;21;17;6
02460;172;52;9;58;29;11;8;6
02461;268;43;17;85;52;34;30;6
02462;169;26;10;49;39;18;13;14
02463;56;12;4;14;12;4;5;4
02464;275;64;17;100;39;30;16;9
02465;387;76;20;115;79;38;29;30
02466;99;18;6;29;20;11;7;6
02467;38;10;5;6;12;1;3;3
02468;1711;603;121;473;285;120;55;53
02469;371;93;33;137;51;34;13;9
02470;320;103;14;107;54;25;12;5
02471;93;16;7;24;15;18;10;4
02472;296;61;16;91;65;27;19;18
02473;150;33;6;56;31;17;4;3
02474;291;74;9;99;63;26;16;4
02476;499;153;51;183;67;26;15;4
02477;741;134;35;170;146;98;86;71
02478;181;23;11;42;44;31;24;6
02480;242;72;15;65;47;18;13;11
02481;357;37;21;66;70;70;51;43
02482;41;5;4;13;6;5;3;4
02483;393;95;24;107;81;45;26;15
02484;383;98;15;135;64;39;17;14
02485;73;7;4;16;20;10;8;9
02486;70;9;3;23;9;9;8;10
02487;504;109;31;185;96;36;30;16
02488;119;30;10;40;19;7;9;3
02489;245;26;13;62;61;30;32;21
02490;95;14;4;26;16;12;11;13
02491;237;57;10;68;43;32;18;10
02492;336;96;14;106;53;30;22;16
02493;166;48;11;36;30;19;14;9
02494;98;21;4;30;15;14;9;4
02495;759;165;36;221;148;95;68;25
02496;66;16;2;19;12;10;4;4
02497;835;146;39;224;155;111;79;80
02498;562;116;28;184;104;68;38;25
02499;28;1;1;12;7;1;4;2
02500;602;158;40;188;111;51;33;22
02501;63;5;7;16;19;8;1;7
02502;1002;382;99;281;124;52;42;21
02503;644;239;47;209;76;46;20;7
02504;1151;360;74;324;218;94;56;25
02505;155;24;12;45;32;24;12;7
02506;160;19;8;45;28;27;18;17
02507;25;10;0;7;2;3;0;3
02508;110;24;5;33;12;16;9;10
02509;114;21;4;41;29;9;4;6
02510;112;22;6;34;18;12;15;5
02511;223;56;14;70;41;17;21;5
02512;206;60;11;61;35;17;11;11
02513;111;38;5;35;16;12;5;1
02514;511;133;28;171;92;43;27;16
02515;42;11;3;13;6;2;5;2
02516;54;22;6;7;11;0;5;2
02517;219;72;15;72;40;9;8;4
02518;234;34;21;95;31;31;8;15
02519;139;43;12;38;31;10;3;2
02520;524;141;19;174;83;50;35;23
02521;942;173;59;289;196;95;73;58
02522;62;18;3;16;13;3;4;5
02523;48;9;5;17;7;6;4;1
02524;505;86;32;151;109;53;38;37
02525;440;80;32;109;78;69;48;25
02526;83;23;7;25;15;9;1;2
02527;348;82;18;121;71;29;14;12
02528;178;55;9;50;31;13;9;10
02529;138;38;14;29;34;13;7;5
02530;59;13;3;23;9;8;1;3
02531;96;15;1;35;16;11;9;8
02532;750;193;39;227;135;83;38;35
02533;83;20;6;18;11;11;11;7
02534;33;8;3;8;6;3;4;1
02535;85;19;6;22;24;7;6;2
02536;75;18;4;19;13;4;9;7
02537;140;20;5;44;35;18;12;6
02538;54;12;2;21;6;6;6;0
02539;504;119;50;142;74;48;40;31
02540;885;171;43;261;158;114;76;61
02541;323;63;12;105;67;35;23;17
02542;59;15;1;19;10;6;8;1
02543;1480;376;88;494;292;129;58;43
02544;438;121;30;125;96;42;19;6
02545;138;47;5;43;17;16;6;4
02546;133;23;10;39;26;13;13;10
02547;50;17;1;10;9;7;2;3
02548;274;56;47;84;39;23;20;6
02549;668;141;36;207;98;80;70;35
02550;92;28;3;12;28;10;4;7
02551;80;14;5;28;13;10;9;3
02552;139;38;8;41;21;28;1;2
02553;171;51;12;36;36;23;8;5
02554;847;193;45;219;172;108;67;42
02555;1589;491;99;496;253;123;89;38
02556;59;11;7;17;7;12;3;2
02557;93;20;8;31;24;2;2;6
02558;1960;694;163;553;282;132;74;62
02559;376;100;36;115;63;28;19;14
02560;188;61;11;46;27;18;18;8
02561;115;15;6;34;26;12;9;15
02562;144;36;8;44;27;19;8;4
02563;129;26;12;44;24;15;5;3
02564;654;119;41;218;120;84;43;29
02565;225;41;24;72;43;24;10;12
02566;868;226;45;249;154;82;69;43
02567;218;71;16;66;39;12;8;7
02568;124;21;10;32;22;24;8;7
02569;330;91;19;110;70;24;10;4
02570;125;24;14;43;22;14;1;8
02571;508;106;31;141;83;61;45;42
02572;377;55;20;122;73;52;39;18
02573;45;8;5;11;7;9;4;3
02574;1046;309;71;281;187;97;67;35
02575;1214;389;68;398;204;80;41;34
02576;239;53;13;74;36;31;19;13
02577;68;20;1;17;13;7;4;5
02578;61;10;3;20;8;10;4;4
02579;97;21;1;45;15;10;3;3
02580;624;227;34;173;98;50;26;15
02581;231;41;13;80;46;21;20;10
02582;63;18;1;21;11;2;8;3
02583;43;15;3;14;4;5;2;1
02584;85;14;6;18;19;13;10;6
02585;189;26;10;60;30;33;16;13
02586;118;28;4;31;28;13;9;5
02587;269;47;11;79;55;38;16;23
02588;51;16;5;11;6;5;8;2
02589;190;35;4;50;44;24;21;11
02590;136;19;7;45;28;13;13;11
02591;100;26;9;34;23;4;4;0
02592;142;22;5;40;36;22;11;7
02593;836;176;39;230;151;118;84;37
02594;92;25;4;34;10;9;5;5
02595;103;22;5;33;22;9;6;5
02596;545;145;32;175;81;58;36;19
02598;521;95;34;142;96;69;48;35
02599;197;70;8;60;25;19;10;5
02600;266;76;19;86;37;28;11;9
02601;138;19;7;52;30;14;11;5
02602;1276;370;74;422;212;113;55;31
02604;69;14;1;25;18;3;3;4
02605;138;35;6;41;25;20;7;5
02606;58;12;4;21;10;5;4;2
02607;64;13;2;12;19;8;6;4
02608;356;122;31;115;53;22;3;10
02609;16;1;2;8;1;2;2;1
02610;554;113;27;171;90;67;63;25
02612;91;24;4;31;23;5;2;3
02613;440;81;20;141;81;70;24;23
02614;204;36;20;48;45;31;20;3
02615;263;23;16;63;50;47;36;28
02616;150;45;8;36;23;23;9;5
02617;373;105;17;99;81;34;29;8
02618;498;136;33;164;74;40;28;24
02619;495;201;41;94;65;57;13;23
02620;270;56;18;96;55;27;10;7
02621;305;33;10;78;60;45;37;42
02622;34;5;1;17;3;5;2;0
02623;78;28;9;17;15;6;0;3
02624;229;95;8;48;35;16;21;6
02625;109;37;9;32;14;10;4;2
02626;253;59;11;70;43;25;30;15
02627;88;8;3;39;16;12;7;4
02628;158;21;9;48;31;17;11;22
02629;211;61;11;64;35;14;17;9
02631;307;83;15;96;47;32;21;13
02632;41;13;2;13;7;4;2;1
02633;42;8;2;12;5;7;5;4
02634;60;15;7;13;15;7;2;1
02635;112;19;4;23;31;16;13;6
02636;154;47;11;35;28;17;11;5
02637;235;51;17;52;38;38;17;23
02638;176;36;16;55;35;24;10;1
02639;266;52;11;100;41;39;17;7
02640;112;52;5;17;23;12;2;1
02641;81;29;8;20;15;8;1;0
02642;135;50;13;37;21;9;3;2
02643;608;143;39;193;98;61;38;35
02644;264;65;16;68;54;27;17;16
02645;151;33;7;53;32;12;10;4
02647;45;8;5;16;9;3;4;1
02648;1445;456;95;431;238;126;56;44
02649;227;41;13;100;35;23;12;2
02650;274;72;22;81;55;20;16;9
02651;84;5;3;35;17;15;7;2
02652;76;14;5;25;15;9;8;1
02653;380;86;22;117;60;38;34;24
02654;71;23;9;19;8;8;3;1
02655;118;31;5;42;23;5;5;7
02656;273;30;4;66;63;42;40;29
02657;162;59;3;45;25;18;10;1
02658;184;39;6;49;33;28;16;14
02659;393;59;27;92;50;75;63;27
02660;32;13;3;10;3;3;1;0
02661;175;25;11;47;38;20;16;19
02662;240;68;16;70;50;14;14;8
02663;188;36;7;61;32;18;13;21
02664;94;15;4;35;18;8;10;5
02665;221;36;10;75;55;20;12;12
02666;738;258;53;198;122;53;25;30
02667;149;46;4;30;24;11;19;16
02668;716;218;70;195;120;64;36;12
02670;108;23;14;28;20;15;4;4
02671;200;66;6;64;28;21;11;5
02672;188;39;8;56;33;22;19;11
02673;312;86;19;89;61;30;17;9
02674;33;9;1;9;7;4;2;0
02675;99;13;6;31;13;18;13;4
02676;1258;282;81;375;248;147;73;52
02677;174;63;11;50;25;12;11;2
02678;44;15;3;14;8;4;1;0
02679;104;17;11;40;17;14;6;0
02680;1820;487;103;560;290;179;119;83
02681;214;70;14;74;31;12;11;2
02682;91;18;5;33;10;11;7;8
02683;86;30;2;31;14;5;1;3
02684;2507;941;207;721;346;165;83;43
02685;88;18;1;29;19;11;8;2
02686;288;90;11;89;43;34;16;6
02687;257;47;16;73;50;33;22;16
02688;29;7;2;9;5;2;2;3
02689;32;10;3;4;7;3;5;1
02690;64;13;3;17;11;11;4;5
02691;39081;12172;2431;9836;5874;3361;2883;2523
02693;165;40;8;44;35;15;13;11
02694;449;103;22;132;82;57;42;12
02696;61;14;2;14;11;12;6;4
02697;282;56;23;91;58;28;19;8
02698;73;9;5;22;24;8;4;2
02699;211;60;13;78;36;14;6;5
02701;521;114;33;172;93;58;34;17
02702;483;89;28;133;96;71;47;19
02703;799;242;50;267;122;69;34;15
02704;173;54;6;48;28;12;12;14
02705;157;39;6;54;24;26;6;2
02706;426;89;8;138;79;43;45;23
02707;128;30;4;33;25;18;12;6
02708;160;16;7;53;31;31;12;11
02709;295;79;26;98;48;25;12;7
02710;534;119;37;169;98;56;26;29
02711;210;44;11;73;40;15;18;10
02712;106;20;7;37;18;13;6;6
02713;206;66;8;64;32;16;14;7
02714;260;54;6;102;47;24;20;7
02715;34;7;3;8;9;3;1;3
02716;217;39;7;60;36;33;24;19
02717;467;117;29;134;72;50;44;21
02718;98;22;4;34;14;11;5;9
02719;1543;395;78;531;258;148;90;43
02720;1562;458;120;533;254;107;56;35
02721;375;72;18;109;77;51;29;19
02722;21087;6793;1087;5066;3248;1893;1607;1393
02723;72;24;3;27;6;6;6;1
02724;42;2;3;19;6;8;3;0
02725;92;18;6;29;19;15;5;1
02726;123;29;10;47;19;9;7;2
02727;167;51;16;54;21;18;5;3
02728;200;38;16;70;34;20;17;5
02729;61;10;6;19;12;6;3;5
02730;200;50;10;81;24;20;12;4
02731;136;32;7;40;35;12;8;2
02732;70;17;4;20;17;7;1;3
02734;205;47;9;55;38;26;15;15
02735;14;3;2;4;3;0;1;1
02736;121;15;5;43;23;19;11;6
02737;423;160;35;108;66;31;15;9
02738;9996;3255;542;3278;1617;710;402;192
02739;240;23;19;78;55;36;22;8
02740;183;43;19;52;35;17;10;7
02741;407;153;12;143;56;27;9;8
02742;85;31;7;26;11;4;4;2
02743;113;32;13;41;15;8;2;2
02744;54;9;2;17;7;5;5;8
02745;81;19;5;24;11;13;4;6
02746;492;111;24;152;79;57;39;30
02747;63;10;2;10;13;10;9;7
02748;732;191;34;233;120;84;35;35
02749;162;37;7;50;30;16;15;7
02750;412;129;18;119;78;34;22;12
02751;112;20;8;27;32;11;10;6
02752;206;50;11;74;35;18;10;8
02753;254;106;29;73;29;8;7;3
02754;145;35;0;37;28;17;21;7
02755;404;70;29;107;93;41;37;26
02756;510;79;29;145;114;74;34;34
02757;399;153;35;90;62;32;17;10
02758;1602;503;89;525;227;132;87;39
02759;283;101;14;87;41;21;8;10
02760;108;22;11;35;24;8;4;6
02761;140;23;4;39;39;18;11;7
02762;122;33;5;43;19;12;6;5
02763;155;22;7;51;35;24;9;6
02764;70;10;3;20;16;10;9;3
02765;176;21;9;36;50;30;22;10
02766;177;31;6;68;35;17;15;6
02767;255;56;11;78;54;22;24;9
02768;378;67;14;124;86;48;25;14
02769;690;187;45;246;109;50;25;28
02770;610;147;23;193;87;57;60;42
02772;107;19;8;33;21;13;10;3
02773;32;3;2;8;9;6;2;1
02774;91;20;8;32;12;6;8;6
02775;738;198;26;210;107;88;76;34
02776;389;111;27;108;69;36;25;12
02777;107;25;7;31;14;14;8;7
02778;75;15;2;23;17;5;4;9
02779;162;72;16;35;19;14;2;3
02780;959;228;63;311;162;101;63;31
02781;327;57;17;118;52;39;32;12
02782;167;34;10;60;19;25;14;5
02783;96;32;8;31;15;6;3;2
02784;112;38;9;36;15;7;6;2
02785;840;200;60;233;141;100;67;40
02786;104;24;4;26;30;11;5;5
02787;190;51;14;56;22;20;18;8
02788;346;78;19;112;61;29;28;18
02789;1934;663;144;529;289;136;108;64
02790;168;37;9;56;28;27;7;3
02791;194;21;9;67;46;27;11;12
02792;115;30;1;43;18;6;8;10
02793;90;25;7;15;24;7;9;4
02794;147;15;5;46;20;22;13;25
02795;1242;418;75;376;186;93;45;50
02796;68;10;4;15;18;12;7;3
02797;120;28;13;30;27;13;5;4
02798;869;210;58;296;172;67;41;25
02799;295;81;26;91;52;22;16;7
02800;214;52;17;65;47;20;10;3
02801;211;54;28;48;37;25;9;11
02802;150;57;9;44;24;9;3;4
02803;113;14;8;32;33;11;12;4
02804;145;23;11;47;25;20;10;9
02805;1927;482;114;664;319;190;103;55
02806;211;38;16;92;34;15;11;5
02807;505;82;23;151;104;64;41;39
02808;212;62;17;65;34;20;9;6
02809;50;16;2;7;8;6;2;9
02810;7870;2638;450;2035;1329;669;448;302
02812;151;30;2;47;22;22;14;13
02813;183;49;7;42;37;20;17;11
02814;126;32;0;44;15;22;11;1
02815;336;76;24;111;49;39;16;21
02816;366;68;28;131;65;37;28;11
02817;62;9;6;12;18;8;6;3
02818;937;302;37;299;116;91;31;62
02819;88;34;9;19;14;7;2;3
02820;1333;327;72;453;199;131;98;54
02821;497;83;29;148;104;61;43;28
02822;291;47;18;82;70;30;24;19
02823;59;16;3;21;11;4;2;1
02824;299;41;28;84;57;28;32;28
02826;266;76;22;73;45;29;7;13
02827;209;44;20;62;37;29;12;5
02828;69;14;2;16;11;7;11;6
02829;28;3;1;7;7;4;3;2
02830;690;205;58;196;120;46;42;22
02831;275;40;28;79;54;43;18;13
02832;141;44;10;41;19;10;10;7
02833;338;73;31;112;52;29;28;13
02834;129;25;2;37;27;18;10;9
03001;2246;393;122;712;422;266;193;138
03002;248;36;15;68;50;34;25;22
03003;835;234;68;249;130;72;40;40
03004;190;53;3;67;33;23;5;6
03005;247;42;20;96;50;20;11;8
03006;517;155;22;169;99;31;28;13
03007;274;35;12;75;56;44;31;21
03008;311;51;19;103;54;39;23;23
03009;90;12;5;31;23;10;2;6
03010;324;48;25;93;64;48;31;15
03011;287;40;10;93;75;42;13;12
03012;255;28;9;73;50;51;24;20
03013;3243;698;220;1018;568;341;225;174
03014;116;34;5;32;27;6;8;4
03015;243;41;8;71;51;39;25;7
03016;111;28;9;27;25;9;7;8
03017;153;33;14;55;23;14;9;5
03018;508;107;37;191;93;37;31;12
03019;1283;375;87;457;194;93;52;26
03020;237;60;18;74;42;19;15;10
03021;173;22;13;48;25;28;17;21
03022;782;205;54;217;163;51;57;36
03023;6973;1692;505;1643;1168;743;641;581
03024;194;66;13;64;25;12;6;9
03025;1042;216;54;365;195;109;74;30
03026;588;101;34;173;130;70;49;33
03027;726;211;50;239;115;57;30;24
03028;280;82;25;89;44;24;10;6
03029;635;152;47;188;121;61;36;30
03030;665;91;33;217;136;88;68;31
03031;224;41;9;67;52;37;10;8
03032;178;35;19;57;46;12;8;2
03033;125;11;2;37;40;20;8;8
03034;382;110;29;137;62;21;15;9
03035;160;28;6;64;36;14;8;3
03036;2123;642;206;535;313;177;153;97
03037;194;40;14;70;41;6;14;9
03038;386;67;21;116;91;43;25;22
03039;287;71;10;87;55;38;20;8
03040;884;119;63;247;192;116;88;59
03041;269;69;9;66;56;28;27;16
03042;434;82;28;159;78;41;27;19
03043;916;156;48;276;206;100;90;41
03044;1145;126;66;344;272;177;100;59
03045;648;125;29;224;109;57;58;45
03046;828;259;50;259;127;60;48;25
03047;332;59;27;119;57;26;18;25
03048;1103;248;97;322;180;124;66;65
03049;337;61;21;101;64;37;34;18
03050;149;38;5;39;22;18;16;11
03051;233;42;13;92;43;27;13;2
03052;789;110;39;280;167;97;70;25
03053;928;281;59;281;135;77;60;35
03054;178;51;6;58;22;9;19;13
03055;735;110;55;280;150;72;39;30
03056;291;31;12;106;59;48;17;18
03057;160;43;7;43;38;14;9;6
03058;178;36;10;56;27;21;17;10
03059;289;54;18;103;53;28;22;12
03060;750;100;53;249;154;94;52;48
03061;293;38;13;108;67;29;16;22
03062;295;59;24;75;55;29;20;34
03063;782;213;55;252;146;73;28;16
03064;148;35;9;47;33;11;7;5
03065;409;86;17;126;77;50;28;25
03066;288;66;17;88;59;21;15;22
03067;109;27;13;26;18;11;8;7
03068;98;25;3;39;20;3;5;4
03069;231;57;10;81;38;18;21;7
03070;109;7;9;46;25;12;8;3
03071;197;44;13;60;43;12;18;7
03072;359;76;16;109;75;43;27;13
03073;469;85;30;133;99;49;48;24
03074;519;127;36;164;89;62;30;11
03075;129;29;9;42;23;12;10;3
03076;167;26;7;55;29;28;9;14
03077;99;14;3;45;20;7;4;6
03078;208;49;11;69;38;18;14;9
03079;232;50;7;76;55;25;14;5
03080;538;94;29;181;123;65;29;19
03081;276;68;25;90;42;33;11;8
03082;4975;1365;320;1796;844;365;191;93
03083;464;89;30;154;89;54;33;14
03084;1694;579;123;496;249;120;61;67
03085;500;63;21;160;116;80;33;27
03086;245;66;15;98;42;11;7;6
03087;502;184;28;162;73;28;19;8
03088;256;46;10;92;61;24;14;10
03089;138;20;16;39;23;13;19;9
03090;222;34;11;78;39;24;19;17
03091;331;78;22;134;55;23;14;6
03092;491;94;16;166;91;63;29;31
03093;920;162;59;311;174;99;70;46
03094;2614;460;176;743;470;342;226;196
03095;9950;2552;684;2831;1586;997;800;501
03096;76;9;8;23;15;8;7;5
03097;274;62;16;85;41;36;23;11
03098;3512;615;225;1191;661;398;243;179
03099;300;71;17;92;51;23;26;19
03100;1124;333;67;396;154;81;57;35
03101;7062;1507;435;2648;1101;685;415;271
03102;2427;745;132;747;420;184;127;73
03103;874;342;69;248;107;46;31;31
03104;901;208;55;283;181;93;53;29
03105;304;83;19;104;50;20;15;12
03106;968;144;54;298;191;138;86;57
03107;1056;366;75;246;154;99;59;56
03108;318;109;12;82;59;26;19;12
03109;581;115;42;180;126;51;41;26
03110;754;121;45;216;167;96;78;33
03111;887;144;50;329;182;92;49;42
03112;513;159;41;149;81;36;23;25
03113;436;85;29;122;82;42;46;29
03114;209;45;13;70;34;20;15;13
03115;273;41;19;87;57;36;23;10
03116;152;34;7;56;23;14;8;9
03117;371;80;23;119;74;34;29;12
03118;4473;1193;284;1308;757;401;310;220
03119;315;83;12;89;64;31;22;16
03120;542;135;21;200;98;46;27;15
03121;485;84;13;150;101;72;43;21
03122;181;35;5;50;33;24;24;9
03124;166;20;12;61;39;17;9;8
03125;108;37;2;33;17;9;6;4
03126;946;207;64;301;165;94;73;43
03127;501;127;26;148;88;39;45;26
03128;1998;320;107;711;407;235;147;73
03129;247;47;17;98;42;20;14;10
03130;239;58;21;74;41;22;10;13
03131;423;106;29;122;80;46;29;10
03132;458;157;27;134;71;40;16;14
03133;403;69;18;106;81;61;46;23
03134;154;33;6;51;32;14;6;11
03135;297;53;21;91;72;37;14;9
03136;160;31;8;58;31;19;5;7
03137;197;47;7;65;39;24;8;7
03138;2577;975;213;722;354;152;91;72
03139;270;103;10;90;37;16;12;2
03140;904;193;40;301;165;100;56;49
03141;126;32;4;25;31;15;5;14
03142;193;72;11;61;35;9;6;0
03143;73;20;5;25;12;2;7;3
03144;172;59;16;34;30;20;5;7
03145;564;62;31;166;111;96;60;39
03146;126;19;6;47;18;14;16;7
03147;139;28;9;54;25;9;11;2
03148;245;69;14;77;53;15;15;2
03149;344;60;26;106;59;36;27;31
03150;171;34;7;50;34;18;15;13
03151;126;27;7;29;16;23;15;9
03152;190;42;13;70;35;15;8;7
03154;216;70;18;61;40;16;7;5
03155;1550;548;117;466;190;113;59;57
03156;1229;217;78;392;237;184;79;42
03157;743;124;46;242;161;92;46;31
03158;671;99;46;218;170;80;32;25
03159;601;141;34;240;102;48;23;13
03160;308;94;21;80;56;31;17;8
03161;705;126;35;232;141;86;48;37
03162;150;19;7;37;26;25;22;13
03163;573;126;30;205;107;55;28;22
03164;221;45;18;74;46;19;10;8
03165;1124;339;92;338;200;78;51;25
03166;252;35;23;94;42;26;17;15
03167;230;58;9;83;31;25;13;10
03168;743;168;44;274;113;68;50;26
03169;238;40;13;78;48;26;13;20
03170;106;18;4;22;22;12;13;16
03171;185;44;14;56;34;19;10;8
03172;105;32;5;39;13;5;5;5
03173;896;305;62;294;127;59;25;24
03174;695;120;28;232;146;83;60;24
03175;215;48;14;75;31;25;12;10
03176;414;88;27;120;85;51;23;20
03177;221;59;16;64;52;15;10;5
03178;232;65;24;73;37;20;7;6
03179;244;58;13;56;59;16;20;23
03180;486;87;37;150;97;68;32;15
03181;257;82;21;72;44;17;14;7
03182;198;34;4;69;37;33;10;11
03183;398;165;20;114;49;28;15;7
03184;384;46;20;111;88;57;36;26
03185;24992;6124;1696;7516;4278;2214;1720;1445
03186;1211;401;86;352;203;82;43;44
03187;505;155;58;154;75;34;18;10
03188;165;36;9;56;29;24;10;1
03189;571;138;38;197;85;50;42;21
03190;14890;3870;1098;3685;2345;1497;1268;1127
03191;215;50;12;82;31;19;15;6
03192;137;42;7;24;25;10;20;10
03193;137;19;5;40;34;18;12;9
03194;106;22;5;32;19;16;4;8
03195;2072;336;142;523;342;257;240;232
03196;174;55;10;42;41;19;3;4
03197;1099;232;67;317;218;141;76;48
03198;150;36;6;59;24;14;4;8
03200;1173;200;79;360;227;136;106;65
03201;240;42;11;90;47;33;10;6
03202;503;161;35;115;81;35;51;24
03203;335;86;20;105;67;34;11;11
03204;481;94;34;169;91;57;24;12
03205;336;60;32;118;67;28;22;10
03206;136;25;8;38;32;18;7;8
03207;422;106;19;145;76;31;33;12
03208;314;85;14;105;64;29;8;9
03209;110;16;9;41;20;11;6;6
03210;312;86;18;74;66;34;22;13
03211;2082;508;104;606;355;236;172;101
03212;1122;159;52;395;232;146;89;49
03213;207;47;14;69;38;22;12;5
03214;274;63;11;99;50;29;11;11
03215;419;98;24;157;63;50;15;12
03216;137;12;5;52;29;18;8;12
03217;593;110;25;198;106;85;38;31
03218;215;35;13;71;39;21;19;17
03219;173;35;17;53;38;13;11;7
03220;535;89;34;170;97;56;50;38
03221;631;213;50;178;94;36;31;28
03222;73;15;2;21;12;1;11;13
03223;346;73;25;107;60;44;24;14
03224;240;68;31;68;26;27;12;8
03225;344;65;20;121;56;39;23;21
03226;192;65;7;64;34;11;4;7
03227;289;47;23;100;60;27;22;9
03228;43;12;3;14;5;5;2;2
03229;476;99;23;159;98;59;25;13
03230;383;50;17;118;88;47;39;24
03231;153;33;9;41;24;24;13;9
03232;235;52;13;83;50;19;17;1
03233;293;38;17;100;51;42;22;23
03234;301;66;18;107;61;26;13;11
03235;758;193;40;304;127;49;21;24
03236;2804;887;190;873;400;228;141;86
03237;338;88;33;114;37;31;18;17
03238;425;142;21;131;58;28;24;22
03239;216;81;18;55;28;22;6;5
03240;445;126;17;144;78;32;32;17
03241;274;101;14;67;42;21;18;10
03242;448;118;35;151;76;38;16;15
03243;108;22;9;28;21;13;11;4
