CodeCommune;NomCommune;Pop2017;Pop2022
39468;Rothonay;135;132
39469;Rouffange;104;120
39470;Les Rousses;3630;3702
39471;Ruffey-sur-Seille;734;751
39472;Rye;218;218
39473;Saffloz;102;87
39475;Saint-Amour;2378;2364
39476;Saint-Aubin;1800;1855
39477;Saint-Baraing;261;255
39478;Saint-Claude;9279;8556
39479;Saint-Cyr-Montmalin;242;246
39480;Saint-Didier;269;277
39481;Saint-Germain-en-Montagne;407;388
39137;Saint-Hymetière-sur-Valouse;437;415
39486;Saint-Lamain;115;120
39487;Saint-Laurent-en-Grandvaux;1807;1818
39489;Saint-Lothain;471;461
39490;Saint-Loup;272;239
39492;Saint-Maur;233;214
39493;Saint-Maurice-Crillat;242;242
39494;Saint-Pierre;342;362
39495;Saint-Thiébaud;58;73
39474;Sainte-Agnès;355;364
39497;Saizenay;95;99
39498;Salans;591;654
39499;Saligney;185;189
39500;Salins-les-Bains;2586;2430
39501;Sampans;1165;1114
39502;Santans;297;275
39503;Sapois;374;400
39504;Sarrogna;230;227
39505;Saugeot;66;56
39507;Séligney;77;78
39508;Sellières;744;728
39510;Septmoncel les Molunes;829;808
39511;Sergenaux;65;64
39512;Sergenon;52;57
39513;Sermange;249;236
39514;Serre-les-Moulières;188;186
39517;Sirod;524;550
39518;Songeson;69;72
39519;Soucia;187;174
39520;Souvans;483;519
39522;Supt;102;108
39523;Syam;189;184
39525;Tassenières;394;396
39526;Tavaux;3918;3926
39527;Taxenne;109;125
39528;Thervay;385;389
39529;Thésy;66;64
39530;Thoirette-Coisia;868;816
39531;Thoiria;192;183
39532;Thoissia;36;36
39533;Toulouse-le-Château;221;209
39534;La Tour-du-Meix;231;262
39535;Tourmont;473;445
39537;Trenal;459;471
39378;Les Trois-Châteaux;774;770
39538;Uxelles;55;65
39539;Vadans;278;307
39209;Val-d'Épy;343;302
39576;Val-Sonnette;912;945
39485;Val Suran;787;782
39540;Valempoulières;193;205
39290;Valzin en Petite Montagne;497;454
39543;Vannoz;207;221
39545;Le Vaudioux;175;166
39546;Vaudrey;373;351
39547;Vaux-lès-Saint-Claude;693;675
39548;Vaux-sur-Poligny;77;82
39550;Verges;191;197
39551;Véria;117;112
39552;Vernantois;328;287
39553;Le Vernois;308;291
39554;Vers-en-Montagne;234;230
39555;Vers-sous-Sellières;238;233
39556;Vertamboz;94;87
39557;Vescles;193;183
39558;Vevy;274;302
39559;La Vieille-Loye;404;395
39560;Villard-Saint-Sauveur;618;582
39561;Villards-d'Héria;409;391
39565;Villeneuve-d'Aval;87;96
39567;Villeneuve-sous-Pymont;291;305
39569;Villers-Farlay;666;649
39570;Villers-les-Bois;212;225
39571;Villers-Robert;231;240
39568;Villerserine;51;34
39572;Villette-lès-Arbois;386;365
39573;Villette-lès-Dole;771;798
39574;Villevieux;712;707
39575;Le Villey;89;92
39577;Vincent-Froideville;394;388
39579;Viry;927;893
39581;Vitreux;286;255
39582;Voiteur;746;784
39583;Vosbles-Valfin;185;186
39584;Vriange;156;162
39585;Vulvoz;20;22
40001;Aire-sur-l'Adour;6129;6215
40002;Amou;1540;1555
40003;Angoumé;281;266
40004;Angresse;2003;2241
40005;Arboucave;201;214
40006;Arengosse;683;713
40007;Argelos;165;162
40008;Argelouse;93;96
40011;Arsague;340;342
40012;Artassenx;250;260
40013;Arthez-d'Armagnac;110;92
40014;Arue;348;358
40015;Arx;58;51
40016;Aubagnan;250;274
40017;Audignon;395;386
40018;Audon;373;410
40019;Aureilhan;1064;1117
40020;Aurice;609;629
40021;Azur;842;973
40022;Bahus-Soubiran;409;393
40023;Baigts;364;333
40024;Banos;277;267
40026;Bas-Mauco;360;402
40025;Bascons;845;868
40027;Bassercles;155;154
40028;Bastennes;255;244
40029;Bats;304;325
40030;Baudignan;54;53
40031;Bégaar;1167;1233
40032;Belhade;198;222
40033;Bélis;165;164
40034;Bélus;602;616
40035;Bénesse-lès-Dax;529;582
40036;Bénesse-Maremne;3234;3733
40037;Benquet;1732;1913
40038;Bergouey;98;109
40039;Betbezer-d'Armagnac;149;133
40040;Beylongue;365;402
40041;Beyries;128;123
40042;Biarrotte;289;350
40043;Bias;739;787
40044;Biaudos;908;1022
40046;Biscarrosse;14182;15412
40047;Bonnegarde;274;255
40049;Bordères-et-Lamensans;369;372
40050;Bostens;201;205
40051;Bougue;774;847
40052;Bourdalat;252;205
40053;Bourriot-Bergonce;310;319
40054;Brassempouy;267;273
40055;Bretagne-de-Marsan;1544;1626
40056;Brocas;789;727
40057;Buanes;259;240
40058;Cachen;226;230
40059;Cagnotte;760;778
40060;Callen;144;145
40061;Campagne;998;1025
40062;Campet-et-Lamolère;441;518
40063;Candresse;807;869
40064;Canenx-et-Réaut;158;172
40065;Capbreton;8769;9218
40066;Carcarès-Sainte-Croix;519;540
40067;Carcen-Ponson;634;631
40068;Cassen;578;607
40069;Castaignos-Souslens;394;424
40070;Castandet;398;420
40074;Castel-Sarrazin;543;576
40071;Castelnau-Chalosse;601;595
40072;Castelnau-Tursan;193;185
40073;Castelner;107;120
40075;Castets;2388;2510
40076;Cauna;444;423
40077;Cauneille;799;799
40078;Caupenne;404;397
40079;Cazalis;134;139
40080;Cazères-sur-l'Adour;1070;1126
40081;Cère;411;416
40082;Classun;271;246
40083;Clèdes;128;118
40084;Clermont;773;742
40085;Commensacq;432;434
40086;Coudures;451;558
40087;Créon-d'Armagnac;362;336
40088;Dax;20681;21716
40089;Doazit;858;851
40090;Donzacq;481;454
40091;Duhort-Bachen;664;682
40092;Dumes;236;250
40093;Escalans;259;232
40094;Escource;721;799
40095;Estibeaux;699;697
40096;Estigarde;121;96
40097;Eugénie-les-Bains;446;486
40098;Eyres-Moncube;365;347
40099;Fargues;330;314
40100;Le Frêche;400;388
40101;Gaas;496;471
40102;Gabarret;1295;1282
40103;Gaillères;613;647
40104;Gamarde-les-Bains;1319;1552
40105;Garein;436;426
40106;Garrey;205;215
40108;Gastes;816;925
40109;Gaujacq;435;436
40110;Geaune;668;763
40111;Geloux;704;708
40112;Gibret;102;98
40113;Goos;519;530
40114;Gourbera;372;364
40115;Gousse;312;276
40116;Gouts;276;272
40117;Grenade-sur-l'Adour;2487;2414
40118;Habas;1503;1464
40119;Hagetmau;4690;4622
40120;Hastingues;579;606
40121;Hauriet;278;273
40122;Haut-Mauco;948;991
40123;Herm;1129;1189
40124;Herré;142;141
40125;Heugas;1343;1395
40126;Hinx;1883;1909
40127;Hontanx;603;611
40128;Horsarrieu;687;706
40129;Josse;850;1003
40130;Labastide-Chalosse;150;168
40131;Labastide-d'Armagnac;687;680
40132;Labatut;1427;1396
40133;Labenne;6616;7095
40134;Labouheyre;2731;2883
40135;Labrit;864;849
40136;Lacajunte;153;148
40137;Lacquy;280;288
40138;Lacrabe;267;286
40139;Laglorieuse;550;603
40140;Lagrange;192;190
40141;Lahosse;317;286
40142;Laluque;1019;1086
40143;Lamothe;312;305
40144;Larbey;242;240
40145;Larrivière-Saint-Savin;657;588
40146;Latrille;156;167
40147;Laurède;387;367
40148;Lauret;85;78
40149;Lencouacq;380;376
40150;Léon;1940;2182
40151;Lesgor;439;425
40152;Lesperon;1043;1030
40153;Le Leuy;251;228
40154;Lévignacq;316;345
40155;Linxe;1479;1550
40156;Liposthey;534;591
40157;Lit-et-Mixe;1606;1704
40158;Losse;275;282
40159;Louer;301;332
40160;Lourquen;178;188
40161;Lubbon;104;80
40162;Lucbardez-et-Bargues;573;564
40163;Lüe;562;613
40165;Luglon;399;375
40166;Lussagnet;73;77
40167;Luxey;664;653
40168;Magescq;2175;2602
40169;Maillas;133;128
40170;Maillères;243;230
40171;Mano;125;129
40172;Mant;271;270
40173;Marpaps;139;133
40174;Mauries;90;85
40175;Maurrin;442;457
40176;Mauvezin-d'Armagnac;93;99
40177;Maylis;315;301
40178;Mazerolles;633;670
40179;Mées;1805;1970
40180;Meilhan;1140;1206
40181;Messanges;968;1038
40182;Mézos;824;855
40183;Mimbaste;1000;992
40184;Mimizan;7018;7449
40185;Miramont-Sensacq;359;346
40186;Misson;781;834
40187;Moliets-et-Maa;1170;1303
40188;Momuy;462;482
40189;Monget;91;77
40190;Monségur;391;393
40192;Mont-de-Marsan;29554;31455
40191;Montaut;626;604
40193;Montégut;71;78
40194;Montfort-en-Chalosse;1177;1223
40195;Montgaillard;631;593
40196;Montsoué;570;561
40197;Morcenx-la-Nouvelle;5052;5005
40198;Morganx;173;168
40199;Mouscardès;268;268
40200;Moustey;695;755
40201;Mugron;1382;1336
40202;Narrosse;3210;3331
40203;Nassiet;344;316
40204;Nerbis;273;267
40205;Nousse;244;249
40206;Oeyregave;344;304
40207;Oeyreluy;1508;1498
40208;Onard;372;376
40209;Ondres;5358;6194
40210;Onesse-Laharie;1009;1057
40211;Orist;722;789
40212;Orthevielle;936;1057
40213;Orx;624;650
40214;Ossages;504;493
40215;Ousse-Suzan;277;285
40216;Ozourt;203;198
40217;Parentis-en-Born;6236;7463
40218;Parleboscq;506;454
40219;Payros-Cazautets;106;106
40220;Pécorade;140;135
40221;Perquie;350;342
40222;Pey;676;832
40223;Peyre;242;237
40224;Peyrehorade;3695;3693
40225;Philondenx;202;189
40226;Pimbo;210;198
40227;Pissos;1441;1483
40228;Pomarez;1550;1605
40229;Pontenx-les-Forges;1596;1737
40230;Pontonx-sur-l'Adour;2810;2975
40231;Port-de-Lanne;1076;1228
40232;Poudenx;225;219
40233;Pouillon;3072;3151
40234;Pouydesseaux;916;879
40235;Poyanne;688;697
40236;Poyartin;833;765
40237;Préchacq-les-Bains;733;797
40238;Pujo-le-Plan;628;625
40239;Puyol-Cazalet;108;104
40240;Renung;537;490
40164;Retjons;350;321
40242;Rimbez-et-Baudiets;105;104
40243;Rion-des-Landes;2986;3115
40244;Rivière-Saas-et-Gourby;1217;1425
40245;Roquefort;1892;1987
40246;Sabres;1174;1191
40247;Saint-Agnet;188;181
40248;Saint-André-de-Seignanx;1766;1913
40249;Saint-Aubin;503;500
40250;Saint-Avit;672;691
40251;Saint-Barthélemy;422;421
40253;Saint-Cricq-Chalosse;641;633
40254;Saint-Cricq-du-Gave;422;444
40255;Saint-Cricq-Villeneuve;482;464
40256;Saint-Étienne-d'Orthe;704;732
40259;Saint-Gein;433;418
40260;Saint-Geours-d'Auribat;413;410
40261;Saint-Geours-de-Maremne;2673;2946
40262;Saint-Gor;302;312
40263;Saint-Jean-de-Lier;414;407
40264;Saint-Jean-de-Marsacq;1614;1810
40265;Saint-Julien-d'Armagnac;108;109
40266;Saint-Julien-en-Born;1643;1738
40267;Saint-Justin;974;1015
40268;Saint-Laurent-de-Gosse;657;735
40269;Saint-Lon-les-Mines;1208;1242
40270;Saint-Loubouer;443;441
40274;Saint-Martin-d'Oney;1396;1356
40272;Saint-Martin-de-Hinx;1480;1749
40273;Saint-Martin-de-Seignanx;5488;6123
40275;Saint-Maurice-sur-Adour;584;623
40276;Saint-Michel-Escalus;305;324
40277;Saint-Pandelon;715;728
40278;Saint-Paul-en-Born;956;982
40279;Saint-Paul-lès-Dax;13413;14114
40280;Saint-Perdon;1726;1729
40281;Saint-Pierre-du-Mont;9561;9996
40282;Saint-Sever;4955;5038
40283;Saint-Vincent-de-Paul;3126;3384
40284;Saint-Vincent-de-Tyrosse;7593;8051
40285;Saint-Yaguen;629;628
40252;Sainte-Colombe;666;618
40257;Sainte-Eulalie-en-Born;1265;1457
40258;Sainte-Foy;253;251
40271;Sainte-Marie-de-Gosse;1184;1228
40286;Samadet;1152;1131
40287;Sanguinet;4185;4662
40288;Sarbazan;1176;1151
40289;Sarraziet;240;241
40290;Sarron;110;105
40291;Saubion;1499;1806
40292;Saubrigues;1415;1605
40293;Saubusse;1120;1099
40294;Saugnac-et-Cambran;1542;1568
40295;Saugnac-et-Muret;1035;1298
40296;Seignosse;3872;3914
40297;Le Sen;227;221
40298;Serres-Gaston;394;401
40299;Serreslous-et-Arribans;194;193
40300;Seyresse;922;1022
40301;Siest;138;137
40303;Solférino;324;361
40304;Soorts-Hossegor;3580;3669
40305;Sorbets;197;193
40306;Sorde-l'Abbaye;631;636
40307;Sore;1122;1162
40308;Sort-en-Chalosse;945;887
40309;Souprosse;1122;1131
40310;Soustons;7877;8445
40311;Taller;606;680
40312;Tarnos;12264;12900
40313;Tartas;3260;3174
40314;Tercis-les-Bains;1203;1331
40315;Téthieu;759;763
40316;Tilh;813;841
40317;Tosse;2927;3455
40318;Toulouzette;322;309
40319;Trensacq;245;285
40320;Uchacq-et-Parentis;589;610
40321;Urgons;252;242
40322;Uza;195;188
40323;Vert;270;238
40324;Vicq-d'Auribat;262;249
40326;Vielle-Saint-Girons;1305;1451
40327;Vielle-Soubiran;229;224
40325;Vielle-Tursan;257;283
40328;Vieux-Boucau-les-Bains;1618;1682
40329;Le Vignau;490;508
40330;Villenave;326;313
40331;Villeneuve-de-Marsan;2413;2487
40332;Ychoux;2281;2342
40333;Ygos-Saint-Saturnin;1322;1344
40334;Yzosse;367;384
41001;Ambloy;185;187
41002;Angé;882;801
41003;Areines;616;580
41004;Artins;264;269
41006;Autainville;444;429
41007;Authon;721;749
41008;Avaray;737;680
41009;Averdon;697;677
41010;Azé;1033;986
41012;Baillou;226;205
41013;Bauzy;278;271
41173;Beauce la Romaine;3484;3350
41014;Beauchêne;173;165
41016;Billy;1020;1102
41017;Binas;686;658
41018;Blois;46086;47092
41019;Boisseau;99;104
41020;Bonneveau;467;455
41022;Bouffry;134;136
41024;Boursay;166;179
41025;Bracieux;1305;1341
41026;Brévainville;170;161
41027;Briou;147;143
41028;Busloup;439;496
41029;Candé-sur-Beuvron;1497;1487
41030;Cellé;225;225
41031;Cellettes;2633;2700
41032;Chailles;2680;2708
41034;Chambord;93;99
41035;Champigny-en-Beauce;604;607
41036;Chaon;459;440
41037;La Chapelle-Enchérie;211;211
41038;La Chapelle-Montmartin;435;409
41039;La Chapelle-Saint-Martin-en-Plaine;730;693
41040;La Chapelle-Vendômoise;783;797
41041;La Chapelle-Vicomtesse;169;160
41042;Châteauvieux;538;524
41043;Châtillon-sur-Cher;1722;1661
41044;Châtres-sur-Cher;1097;1134
41045;Chaumont-sur-Loire;1086;1091
41046;Chaumont-sur-Tharonne;1074;1045
41047;La Chaussée-Saint-Victor;4503;4488
41048;Chauvigny-du-Perche;220;230
41049;Chémery;971;944
41050;Cheverny;956;908
41051;Chissay-en-Touraine;1127;1076
41052;Chitenay;1068;1136
41053;Choue;529;515
41054;Choussy;338;352
41057;Conan;175;161
41058;Concriers;176;188
41059;Le Controis-en-Sologne;6866;6787
41060;Cormenon;690;690
41061;Cormeray;1560;1568
41062;Couddes;546;534
41248;Couëtron-au-Perche;1065;1045
41063;Couffy;497;503
41065;Coulommiers-la-Tour;557;575
41067;Cour-Cheverny;2845;2830
41069;Cour-sur-Loire;266;252
41066;Courbouzon;435;424
41068;Courmemin;509;498
41071;Crouy-sur-Cosson;537;521
41072;Crucheray;381;422
41073;Danzé;694;671
41074;Dhuizon;1233;1200
41075;Droué;992;1027
41077;Épiais;136;119
41078;Épuisay;831;790
41079;Les Essarts;108;98
41080;Faverolles-sur-Cher;1386;1426
41081;Faye;243;220
41083;La Ferté-Beauharnais;525;582
41084;La Ferté-Imbault;975;951
41085;La Ferté-Saint-Cyr;1056;1078
41087;Fontaine-les-Coteaux;337;326
41088;Fontaine-Raoul;225;235
41086;Fontaines-en-Sologne;633;659
41089;La Fontenelle;195;207
41090;Fortan;269;253
41091;Fossé;1308;1270
41093;Françay;273;271
41094;Fresnes;1145;1199
41095;Fréteval;1083;1065
41096;Le Gault-du-Perche;341;319
41097;Gièvres;2396;2290
41098;Gombergean;188;163
41099;Gy-en-Sologne;499;496
41100;Les Hayes;176;172
41101;Herbault;1249;1139
41102;Houssay;387;371
41103;Huisseau-en-Beauce;423;410
41104;Huisseau-sur-Cosson;2281;2293
41105;Josnes;887;862
41106;Lamotte-Beuvron;4724;4519
41107;Lancé;473;474
41108;Lancôme;122;121
41109;Landes-le-Gaulois;750;727
41110;Langon-sur-Cher;812;826
41112;Lassay-sur-Croisne;249;243
41113;Lavardin;183;178
41114;Lestiou;290;288
41115;Lignières;380;409
41116;Lisle;195;186
41118;Loreux;209;224
